 101     0m00s.010  off:-3  counts:99/2  bounds:7/19/35  unicc:75    lvl:48  K432121054543232121054543232121054605434325432121
 102     0m00s.013  off:-3  counts:100/2  bounds:7/19/35  unicc:76    lvl:48  K432121054543232121054543232121054605434325432123
 103     0m00s.010  off:-3  counts:101/2  bounds:7/19/35  unicc:80    lvl:44  K43212105454323212105454323212105460543432545
 104     0m00s.009  off:-3  counts:102/2  bounds:7/19/35  unicc:81    lvl:45  K432121054543232121054543232121054605434325454
 105     0m00s.010  off:-3  counts:103/2  bounds:7/19/35  unicc:82    lvl:46  K4321210545432321210545432321210546054343254543
 106     0m00s.004  off:-3  counts:104/2  bounds:7/19/35  unicc:83    lvl:47  K43212105454323212105454323212105460543432545432
 107     0m00s.012  off:-3  counts:105/2  bounds:7/19/35  unicc:84    lvl:48  K432121054543232121054543232121054605434325454321
 108     0m00s.008  off:-3  counts:106/2  bounds:7/19/35  unicc:85    lvl:49  K4321210545432321210545432321210546054343254543214
 109     0m00s.009  off:-3  counts:107/2  bounds:7/19/35  unicc:86    lvl:50  K43212105454323212105454323212105460543432545432143
 110     0m00s.008  off:-3  counts:108/2  bounds:7/19/35  unicc:87    lvl:51  K432121054543232121054543232121054605434325454321432
 111     0m00s.008  off:-3  counts:109/2  bounds:7/19/35  unicc:88    lvl:52  K4321210545432321210545432321210546054343254543214323
 112     0m00s.008  off:-3  counts:110/2  bounds:7/19/35  unicc:89    lvl:53  K43212105454323212105454323212105460543432545432143232
 113     0m00s.010  off:-3  counts:111/2  bounds:7/19/35  unicc:90    lvl:53  K43212105454323212105454323212105460543432545432143234
 114     0m00s.009  off:-3  counts:112/2  bounds:7/19/35  unicc:94    lvl:48  K432121054543232121054543232121054605434325454323
 115     0m00s.009  off:-3  counts:113/2  bounds:7/19/35  unicc:96    lvl:49  K4321210545432321210545432321210546054343254543235
 116     0m00s.008  off:-3  counts:114/2  bounds:7/19/35  unicc:97    lvl:50  K43212105454323212105454323212105460543432545432354
 117     0m00s.008  off:-3  counts:115/2  bounds:7/19/35  unicc:98    lvl:51  K432121054543232121054543232121054605434325454323545
 118     0m00s.009  off:-3  counts:116/2  bounds:7/19/35  unicc:100   lvl:48  K432121054543232121054543232121054605434325454324
 119     0m00s.009  off:-3  counts:117/2  bounds:7/19/35  unicc:102   lvl:49  K4321210545432321210545432321210546054343254543245
 120     0m00s.008  off:-3  counts:118/2  bounds:7/19/35  unicc:104   lvl:48  K432121054543232121054543232121054605434325454325
 121     0m00s.009  off:-3  counts:119/2  bounds:7/19/35  unicc:105   lvl:49  K4321210545432321210545432321210546054343254543254
 122     0m00s.010  off:-3  counts:120/2  bounds:7/19/35  unicc:106   lvl:50  K43212105454323212105454323212105460543432545432543
 123     0m00s.010  off:-3  counts:121/2  bounds:7/19/35  unicc:107   lvl:51  K432121054543232121054543232121054605434325454325432
 124     0m00s.010  off:-3  counts:122/2  bounds:7/19/35  unicc:108   lvl:52  K4321210545432321210545432321210546054343254543254321
 125     0m00s.009  off:-3  counts:123/2  bounds:7/19/35  unicc:109   lvl:53  K43212105454323212105454323212105460543432545432543212
 126     0m00s.009  off:-3  counts:124/2  bounds:7/19/35  unicc:110   lvl:54  K432121054543232121054543232121054605434325454325432125
 127     0m00s.009  off:-3  counts:125/2  bounds:7/19/35  unicc:111   lvl:55  K4321210545432321210545432321210546054343254543254321254
 128     0m00s.009  off:-3  counts:126/2  bounds:7/19/35  unicc:112   lvl:56  K43212105454323212105454323212105460543432545432543212543
 129     0m00s.006  off:-3  counts:127/2  bounds:7/19/35  unicc:114   lvl:53  K43212105454323212105454323212105460543432545432543214
 130     0m00s.005  off:-3  counts:128/2  bounds:7/19/35  unicc:116   lvl:53  K43212105454323212105454323212105460543432545432543215
 131     0m00s.001  off:-3  counts:129/2  bounds:7/19/35  unicc:118   lvl:52  K4321210545432321210545432321210546054343254543254323
 132     0m00s.001  off:-3  counts:130/2  bounds:7/19/35  unicc:119   lvl:53  K43212105454323212105454323212105460543432545432543232
 133     0m00s.001  off:-3  counts:131/2  bounds:7/19/35  unicc:120   lvl:54  K432121054543232121054543232121054605434325454325432321
 134     0m00s.001  off:-4  counts:131/3  bounds:7/19/35  unicc:121   lvl:55  K4321210545432321210545432321210546054343254543254323210
 135     0m00s.001  off:-4  counts:131/4  bounds:7/19/35  unicc:122   lvl:56  K43212105454323212105454323212105460543432545432543232105
 136     0m00s.001  off:-3  counts:132/4  bounds:7/19/35  unicc:123   lvl:57  K43212105454323212105454323212105460543432545432543232105e
 137     0m00s.001  off:-3  counts:133/4  bounds:7/19/35  unicc:124   lvl:58  K43212105454323212105454323212105460543432545432543232105e5
 138     0m00s.001  off:-3  counts:134/4  bounds:7/19/35  unicc:125   lvl:56  K43212105454323212105454323212105460543432545432543232106
 139     0m00s.001  off:-4  counts:134/5  bounds:7/19/35  unicc:126   lvl:57  K432121054543232121054543232121054605434325454325432321060
 140     0m00s.000  off:-4  counts:134/6  bounds:7/19/35  unicc:127   lvl:58  K4321210545432321210545432321210546054343254543254323210605
 141     0m00s.001  off:-4  counts:134/7  bounds:7/19/35  unicc:128   lvl:59  K43212105454323212105454323212105460543432545432543232106054
 142     0m00s.001  off:-3  counts:135/7  bounds:7/19/35  unicc:130   lvl:60  K43212105454323212105454323212105460543432545432543232106054b
 143     0m00s.001  off:-3  counts:136/7  bounds:7/19/35  unicc:135   lvl:61  K43212105454323212105454323212105460543432545432543232106054b5
 144     0m00s.001  off:-3  counts:137/7  bounds:7/19/35  unicc:136   lvl:62  K43212105454323212105454323212105460543432545432543232106054b54
 145     0m00s.001  off:-3  counts:138/7  bounds:7/19/35  unicc:139   lvl:59  K4321210545432321210545432321210546054343254543254323210605d
 146     0m00s.000  off:-3  counts:139/7  bounds:7/19/35  unicc:145   lvl:59  K4321210545432321210545432321210546054343254543254323210605e
 147     0m00s.001  off:-3  counts:140/7  bounds:7/19/35  unicc:146   lvl:60  K4321210545432321210545432321210546054343254543254323210605e1
 148     0m00s.001  off:-4  counts:140/8  bounds:7/19/35  unicc:147   lvl:61  K4321210545432321210545432321210546054343254543254323210605e10
 149     0m00s.001  off:-4  counts:140/9  bounds:7/19/35  unicc:148   lvl:62  K4321210545432321210545432321210546054343254543254323210605e105
 150     0m00s.001  off:-3  counts:141/9  bounds:7/19/35  unicc:154   lvl:61  K4321210545432321210545432321210546054343254543254323210605e15
 151     0m00s.001  off:-3  counts:142/9  bounds:7/19/35  unicc:155   lvl:62  K4321210545432321210545432321210546054343254543254323210605e154
 152     0m00s.000  off:-3  counts:143/9  bounds:7/19/35  unicc:158   lvl:60  K4321210545432321210545432321210546054343254543254323210605e2
 153     0m00s.001  off:-3  counts:144/9  bounds:7/19/35  unicc:164   lvl:58  K4321210545432321210545432321210546054343254543254323210607
 154     0m00s.000  off:-3  counts:145/9  bounds:7/19/35  unicc:165   lvl:59  K43212105454323212105454323212105460543432545432543232106071
 155     0m00s.000  off:-4  counts:145/10  bounds:7/19/35  unicc:166   lvl:60  K432121054543232121054543232121054605434325454325432321060710
 156     0m00s.000  off:-4  counts:145/11  bounds:7/19/35  unicc:167   lvl:61  K4321210545432321210545432321210546054343254543254323210607105
 157     0m00s.000  off:-3  counts:146/11  bounds:7/19/35  unicc:170   lvl:61  K4321210545432321210545432321210546054343254543254323210607106
 158     0m00s.000  off:-4  counts:146/12  bounds:7/19/35  unicc:171   lvl:62  K43212105454323212105454323212105460543432545432543232106071060
 159     0m00s.000  off:-4  counts:146/13  bounds:7/19/35  unicc:172   lvl:63  K432121054543232121054543232121054605434325454325432321060710605
 160     0m00s.000  off:-3  counts:147/13  bounds:7/19/35  unicc:177   lvl:63  K432121054543232121054543232121054605434325454325432321060710608
 161     0m00s.000  off:-3  counts:148/13  bounds:7/19/35  unicc:181   lvl:62  K43212105454323212105454323212105460543432545432543232106071061
 162     0m00s.000  off:-3  counts:149/13  bounds:7/19/35  unicc:184   lvl:62  K43212105454323212105454323212105460543432545432543232106071063
 163     0m00s.000  off:-3  counts:150/13  bounds:7/19/35  unicc:186   lvl:61  K4321210545432321210545432321210546054343254543254323210607107
 164     0m00s.000  off:-3  counts:151/13  bounds:7/19/35  unicc:188   lvl:62  K43212105454323212105454323212105460543432545432543232106071072
 165     0m00s.000  off:-3  counts:152/13  bounds:7/19/35  unicc:191   lvl:61  K4321210545432321210545432321210546054343254543254323210607108
 166     0m00s.000  off:-3  counts:153/13  bounds:7/19/35  unicc:192   lvl:62  K43212105454323212105454323212105460543432545432543232106071082
 167     0m00s.000  off:-3  counts:154/13  bounds:7/19/35  unicc:195   lvl:63  K432121054543232121054543232121054605434325454325432321060710825
 168     0m00s.000  off:-3  counts:155/13  bounds:7/19/35  unicc:197   lvl:62  K43212105454323212105454323212105460543432545432543232106071083
 169     0m00s.000  off:-3  counts:156/13  bounds:7/19/35  unicc:200   lvl:60  K432121054543232121054543232121054605434325454325432321060713
 170     0m00s.000  off:-3  counts:157/13  bounds:7/19/35  unicc:201   lvl:61  K4321210545432321210545432321210546054343254543254323210607132
 171     0m00s.000  off:-3  counts:158/13  bounds:7/19/35  unicc:202   lvl:62  K43212105454323212105454323212105460543432545432543232106071321
 172     0m00s.000  off:-3  counts:159/13  bounds:7/19/35  unicc:206   lvl:60  K432121054543232121054543232121054605434325454325432321060714
 173     0m00s.000  off:-3  counts:160/13  bounds:7/19/35  unicc:209   lvl:60  K432121054543232121054543232121054605434325454325432321060715
 174     0m00s.001  off:-3  counts:161/13  bounds:7/19/35  unicc:211   lvl:59  K43212105454323212105454323212105460543432545432543232106072
 175     0m00s.001  off:-3  counts:162/13  bounds:7/19/35  unicc:212   lvl:60  K432121054543232121054543232121054605434325454325432321060725
 176     0m00s.000  off:-3  counts:163/13  bounds:7/19/35  unicc:214   lvl:59  K43212105454323212105454323212105460543432545432543232106073
 177     0m00s.001  off:-3  counts:164/13  bounds:7/19/35  unicc:215   lvl:60  K432121054543232121054543232121054605434325454325432321060732
 178     0m00s.000  off:-3  counts:165/13  bounds:7/19/35  unicc:219   lvl:59  K43212105454323212105454323212105460543432545432543232106074
 179     0m00s.000  off:-3  counts:166/13  bounds:7/19/35  unicc:222   lvl:59  K43212105454323212105454323212105460543432545432543232106075
 180     0m00s.001  off:-3  counts:167/13  bounds:7/19/35  unicc:224   lvl:58  K4321210545432321210545432321210546054343254543254323210608
 181     0m00s.001  off:-3  counts:168/13  bounds:7/19/35  unicc:229   lvl:57  K432121054543232121054543232121054605434325454325432321061
 182     0m00s.001  off:-3  counts:169/13  bounds:7/19/35  unicc:231   lvl:56  K43212105454323212105454323212105460543432545432543232107
 183     0m00s.001  off:-3  counts:170/13  bounds:7/19/35  unicc:232   lvl:57  K432121054543232121054543232121054605434325454325432321071
 184     0m00s.001  off:-4  counts:170/14  bounds:7/19/35  unicc:233   lvl:58  K4321210545432321210545432321210546054343254543254323210710
 185     0m00s.001  off:-4  counts:170/15  bounds:7/19/35  unicc:234   lvl:59  K43212105454323212105454323212105460543432545432543232107105
 186     0m00s.001  off:-3  counts:171/15  bounds:7/19/35  unicc:235   lvl:59  K43212105454323212105454323212105460543432545432543232107106
 187     0m00s.001  off:-3  counts:172/15  bounds:7/19/35  unicc:239   lvl:59  K43212105454323212105454323212105460543432545432543232107107
 188     0m00s.001  off:-3  counts:173/15  bounds:7/19/35  unicc:240   lvl:60  K432121054543232121054543232121054605434325454325432321071071
 189     0m00s.001  off:-4  counts:173/16  bounds:7/19/35  unicc:241   lvl:61  K4321210545432321210545432321210546054343254543254323210710710
 190     0m00s.001  off:-4  counts:173/17  bounds:7/19/35  unicc:242   lvl:62  K43212105454323212105454323212105460543432545432543232107107105
 191     0m00s.001  off:-4  counts:173/18  bounds:7/19/35  unicc:243   lvl:63  K432121054543232121054543232121054605434325454325432321071071054
 192     0m00s.001  off:-4  counts:173/19  bounds:7/19/35  unicc:244   lvl:64  K4321210545432321210545432321210546054343254543254323210710710543
 193     0m00s.001  off:-3  counts:174/19  bounds:7/19/35  unicc:249   lvl:63  K43212105454323212105454323212105460543432545432543232107107105d
 194     0m00s.001  off:-4  counts:174/20  bounds:7/19/35  unicc:250   lvl:64  K43212105454323212105454323212105460543432545432543232107107105d0
 195     0m00s.000  off:-3  counts:175/20  bounds:7/19/35  unicc:253   lvl:64  K43212105454323212105454323212105460543432545432543232107107105d5
 196     0m00s.000  off:-3  counts:176/20  bounds:7/19/35  unicc:254   lvl:65  K43212105454323212105454323212105460543432545432543232107107105d54
 197     0m00s.000  off:-3  counts:177/20  bounds:7/19/35  unicc:257   lvl:62  K43212105454323212105454323212105460543432545432543232107107106
 198     0m00s.000  off:-4  counts:177/21  bounds:7/19/35  unicc:258   lvl:63  K432121054543232121054543232121054605434325454325432321071071060
 199     0m00s.000  off:-3  counts:178/21  bounds:7/19/35  unicc:259   lvl:63  K432121054543232121054543232121054605434325454325432321071071061
 200     0m00s.000  off:-3  counts:179/21  bounds:7/19/35  unicc:260   lvl:64  K4321210545432321210545432321210546054343254543254323210710710615
 201     0m00s.000  off:-3  counts:180/21  bounds:7/19/35  unicc:262   lvl:63  K432121054543232121054543232121054605434325454325432321071071063
 202     0m00s.000  off:-3  counts:181/21  bounds:7/19/35  unicc:264   lvl:63  K432121054543232121054543232121054605434325454325432321071071064
 203     0m00s.000  off:-3  counts:182/21  bounds:7/19/35  unicc:267   lvl:63  K432121054543232121054543232121054605434325454325432321071071065
 204     0m00s.001  off:-3  counts:183/21  bounds:7/19/35  unicc:268   lvl:62  K43212105454323212105454323212105460543432545432543232107107108
 205     0m00s.000  off:-3  counts:184/21  bounds:7/19/35  unicc:269   lvl:63  K432121054543232121054543232121054605434325454325432321071071082
 206     0m00s.000  off:-3  counts:185/21  bounds:7/19/35  unicc:270   lvl:64  K4321210545432321210545432321210546054343254543254323210710710821
 207     0m00s.000  off:-3  counts:186/21  bounds:7/19/35  unicc:274   lvl:63  K432121054543232121054543232121054605434325454325432321071071083
 208     0m00s.001  off:-3  counts:187/21  bounds:7/19/35  unicc:275   lvl:64  K4321210545432321210545432321210546054343254543254323210710710835
 209     0m00s.001  off:-3  counts:188/21  bounds:7/19/35  unicc:276   lvl:62  K43212105454323212105454323212105460543432545432543232107107109
 210     0m00s.000  off:-3  counts:189/21  bounds:7/19/35  unicc:281   lvl:61  K4321210545432321210545432321210546054343254543254323210710713
 211     0m00s.000  off:-3  counts:190/21  bounds:7/19/35  unicc:282   lvl:62  K43212105454323212105454323212105460543432545432543232107107132
 212     0m00s.000  off:-3  counts:191/21  bounds:7/19/35  unicc:285   lvl:63  K432121054543232121054543232121054605434325454325432321071071325
 213     0m00s.001  off:-3  counts:192/21  bounds:7/19/35  unicc:288   lvl:61  K4321210545432321210545432321210546054343254543254323210710715
 214     0m00s.001  off:-3  counts:193/21  bounds:7/19/35  unicc:292   lvl:59  K43212105454323212105454323212105460543432545432543232107108
 215     0m00s.001  off:-3  counts:194/21  bounds:7/19/35  unicc:293   lvl:60  K432121054543232121054543232121054605434325454325432321071083
 216     0m00s.001  off:-3  counts:195/21  bounds:7/19/35  unicc:294   lvl:60  K432121054543232121054543232121054605434325454325432321071084
 217     0m00s.000  off:-3  counts:196/21  bounds:7/19/35  unicc:295   lvl:61  K4321210545432321210545432321210546054343254543254323210710843
 218     0m00s.001  off:-3  counts:197/21  bounds:7/19/35  unicc:298   lvl:61  K4321210545432321210545432321210546054343254543254323210710845
 219     0m00s.001  off:-3  counts:198/21  bounds:7/19/35  unicc:300   lvl:60  K432121054543232121054543232121054605434325454325432321071085
 220     0m00s.001  off:-3  counts:199/21  bounds:7/19/35  unicc:302   lvl:58  K4321210545432321210545432321210546054343254543254323210712
 221     0m00s.001  off:-3  counts:200/21  bounds:7/19/35  unicc:303   lvl:59  K43212105454323212105454323212105460543432545432543232107123
 222     0m00s.001  off:-3  counts:201/21  bounds:7/19/35  unicc:307   lvl:58  K4321210545432321210545432321210546054343254543254323210713
 223     0m00s.001  off:-3  counts:202/21  bounds:7/19/35  unicc:308   lvl:59  K43212105454323212105454323212105460543432545432543232107134
 224     0m00s.000  off:-3  counts:203/21  bounds:7/19/35  unicc:309   lvl:60  K432121054543232121054543232121054605434325454325432321071343
 225     0m00s.000  off:-3  counts:204/21  bounds:7/19/35  unicc:317   lvl:54  K432121054543232121054543232121054605434325454325432325
 226     0m00s.000  off:-3  counts:205/21  bounds:7/19/35  unicc:318   lvl:55  K4321210545432321210545432321210546054343254543254323254
 227     0m00s.000  off:-3  counts:206/21  bounds:7/19/35  unicc:319   lvl:56  K43212105454323212105454323212105460543432545432543232543
 228     0m00s.001  off:-3  counts:207/21  bounds:7/19/35  unicc:324   lvl:53  K43212105454323212105454323212105460543432545432543235
